Year,CP,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles
"2013","7748","Yorkshire and The Humber","Kirklees","A6107","PU","415000","420300","A641","A62","1.74","11","80","9994","15","1334","60","18","20","4","13","14","129","11552"
"2013","7750","Yorkshire and The Humber","Rotherham","A630","PU","442600","393140","A629","A633","0.56","4","44","4712","18","706","72","19","30","4","28","25","178","5659"
"2013","7755","Yorkshire and The Humber","Leeds","A6120","PU","430000","439030","A660(T)","A61","2.73","13","91","20767","118","2535","126","46","36","20","56","42","326","23837"
"2013","7758","Yorkshire and The Humber","Sheffield","A6135","PR","436000","397350","Cart Road","LA Boundary","0.5","4","12","1395","13","215","13","2","1","0","2","0","18","1653"
"2013","7810","Yorkshire and The Humber","North Yorkshire","A659","PR","448000","442980","A64","A162","2.24","35","29","4303","98","732","100","18","121","3","36","107","385","5548"
"2013","7811","Yorkshire and The Humber","Doncaster","A18","PU","458000","402500","A638","A638","0.99","19","65","9307","71","1303","137","36","34","10","16","18","251","10998"
"2013","7812","Yorkshire and The Humber","Barnsley","A61","PU","434900","405800","A6133","A635","0.19","6","9","742","21","95","9","1","4","0","1","0","16","884"
"2013","7815","Yorkshire and The Humber","Doncaster","A630","PU","457200","402700","A630/A18","A638","0.43","15","24","2805","144","443","35","8","7","6","9","3","67","3483"
"2013","7817","Yorkshire and The Humber","Sheffield","A6102","PU","438000","390040","A6109","A6135","1.06","20","55","5464","42","1051","242","69","77","6","14","12","419","7031"
"2013","7818","Yorkshire and The Humber","Sheffield","A6102","PU","436000","381680","A61","A6135","3.67","29","200","34991","99","6028","542","140","149","25","132","114","1102","42420"
"2013","7850","Yorkshire and The Humber","Leeds","A58","PU","430533","434519","A64(M)","A61 Meanwood Road","0.37","26","31","5317","24","628","39","7","5","1","3","4","60","6061"
"2013","7852","Yorkshire and The Humber","Calderdale","A6142","PU","407200","424000","A58","A58","0.56","4","9","641","29","100","15","2","7","1","2","1","28","807"
"2013","7853","Yorkshire and The Humber","Bradford","A6177","PU","415700","434600","A650","Bolton Lane","0.25","4","4","1440","9","212","13","3","2","0","1","1","20","1686"
"2013","7973","Yorkshire and The Humber","Rotherham","A6021","PU","445500","391500","A6123","A631","0.56","14","21","2394","73","283","32","9","6","2","12","11","71","2841"
"2013","7974","Yorkshire and The Humber","Doncaster","A6182","PR","458780","400000","M18","Balby Carr Bank roundabout","0.81","0","18","6083","7","876","130","52","34","10","58","374","658","7642"
"2013","7975","Yorkshire and The Humber","Kirklees","A62","PU","414160","416800","A640","A629","0.06","0","4","639","6","76","6","1","1","0","2","1","12","737"
"2013","7979","Yorkshire and The Humber","East Riding of Yorkshire","A164","PR","501470","427000","A15(T)","B1232","3.42","7","95","16567","44","2224","307","95","154","50","175","177","958","19888"
"2013","7997","Yorkshire and The Humber","North Lincolnshire","A18","PU","487000","411160","Hilton Avenue","Scotter Road roundabout","0.25","9","17","1762","26","244","26","10","9","6","13","12","76","2125"
"2013","8002","Yorkshire and The Humber","York","A64","TR","464170","455000","A1079/A166","A1237","2.55","2","247","27107","147","4094","666","149","121","71","423","334","1763","33358"
"2013","8012","Yorkshire and The Humber","Rotherham","A57","PR","446000","384300","B6200","A618","0.87","4","54","5735","21","1025","116","31","29","5","21","57","260","7096"
"2013","8028","Yorkshire and The Humber","North East Lincolnshire","A1136","PU","524000","409100","Old Rd","B1444","1.24","110","105","6521","66","889","40","28","25","3","4","5","105","7687"
"2013","8144","Yorkshire and The Humber","Sheffield","A57","PU","433730","387226","B6547","A61","0.87","41","29","3685","204","665","86","20","5","1","4","3","120","4702"
"2013","8156","Yorkshire and The Humber","Doncaster","A18","PU","461078","405970","A630","A630","0.25","5","14","2325","23","332","32","5","7","4","14","13","74","2767"
"2013","8219","Yorkshire and The Humber","Rotherham","M18","TM","448325","388413","M1","M18 SPUR","1.3","0","46","20355","84","3761","1411","141","210","94","1158","2702","5716","29962"
"2013","8263","Yorkshire and The Humber","Leeds","A659","PU","419620","445185","A660(T)/A6038","Ilkley rd","0.31","11","12","1277","17","182","15","4","7","1","3","2","31","1519"
"2013","8264","Yorkshire and The Humber","York","A1036","PU","460945","452355","Jewbury","Monkgate","0.31","18","9","762","29","90","5","3","1","1","0","1","11","900"
"2013","8331","Yorkshire and The Humber","East Riding of Yorkshire","A63","PR","471000","430000","Bridge over R Derwent","A63 / A614 / B1230","3.91","9","101","6753","49","1642","152","53","83","19","115","182","604","9148"
"2013","8345","Yorkshire and The Humber","Rotherham","A6021","PU","442600","392200","A630","A618","0.5","6","12","1965","11","225","23","4","1","1","3","5","37","2250"
"2013","8348","Yorkshire and The Humber","Leeds","M621","TM","430550","431500","4","5","0.37","0","26","8039","42","1732","160","38","50","45","155","128","577","10416"
"2013","8361","Yorkshire and The Humber","North Lincolnshire","A1077","PR","502900","422000","B1218","B1218","0.25","8","9","850","13","121","7","2","1","1","4","4","19","1012"
"2013","8389","Yorkshire and The Humber","North East Lincolnshire","A16","PU","527440","408500","A46","Fred Ward Way","1.06","9","41","5046","40","779","86","27","10","3","24","32","183","6089"
"2013","8413","Yorkshire and The Humber","Kingston upon Hull, City of","A1166","PU","507000","427540","North rd","Witty St","0.56","81","132","4708","61","677","60","11","11","2","9","4","98","5677"
"2013","8424","Yorkshire and The Humber","York","A1036","PU","459520","451200","Scarcroft Road","Holgate Rd","0.12","53","14","564","35","79","5","1","0","0","0","1","8","698"
"2013","8442","Yorkshire and The Humber","Barnsley","A61","PU","434800","406200","A628","A628","0.19","1","7","803","5","109","10","2","2","1","3","4","22","948"
"2013","8443","Yorkshire and The Humber","Doncaster","M18","TM","468260","415000","6","LA Boundary","2.86","0","77","30881","32","6845","1335","538","398","176","1236","8557","12240","50076"
"2013","8462","Yorkshire and The Humber","Doncaster","A18","PR","468780","411000","M180 southern slip","M180/A614 roundabout","0.19","1","4","381","8","105","13","5","13","2","8","15","56","554"
"2013","8524","Yorkshire and The Humber","Bradford","A6035","PU","406265","441340","A6035 Bradford Rd","A629","0.25","3","5","865","41","87","7","1","0","0","0","0","9","1007"
"2013","8537","Yorkshire and The Humber","Leeds","A62","PU","424101","428086","M62 mid-junction","A650 roundabout","0.19","2","8","1722","10","326","66","11","10","9","35","24","154","2221"
"2013","8538","Yorkshire and The Humber","Leeds","M621","TM","424290","428000","A650 SPUR","RD SPLIT","0.68","0","10","2664","9","495","36","13","8","8","39","32","136","3313"
"2013","8540","Yorkshire and The Humber","Leeds","A660","PU","429951","434211","A58","A58(M)","0.19","47","7","836","77","54","14","1","0","0","0","0","15","988"
"2013","8548","Yorkshire and The Humber","Leeds","M621","TM","425000","427910","A62","SPUR","0.81","0","23","3900","15","1045","117","21","18","25","65","66","312","5295"
"2013","8554","Yorkshire and The Humber","Leeds","A64M","PM","431250","433680","A64(M)","A64(M)","0.19","0","22","2456","98","435","24","8","7","2","7","5","55","3065"
"2013","8580","Yorkshire and The Humber","Bradford","A650","PU","417000","433214","A658","A647","0.31","1","37","4610","20","699","124","19","13","10","24","29","220","5586"
"2013","8590","Yorkshire and The Humber","Rotherham","A6109","PU","441149","393000","Psalters Lane","A629","0.37","4","14","1599","33","296","44","12","15","1","9","5","86","2027"
"2013","8591","Yorkshire and The Humber","Barnsley","A616","TR","432000","398979","A629","A61","1.8","3","59","9624","39","2201","363","68","78","65","385","259","1218","13142"
"2013","8608","Yorkshire and The Humber","York","A1237","PR","456150","450000","A64(T)","A59","3.98","5","128","23451","189","3792","668","130","180","47","355","450","1830","29389"
"2013","8633","Yorkshire and The Humber","North East Lincolnshire","A1136","PU","526800","409500","A1243","A16","0.68","89","27","2521","35","405","52","5","1","2","1","1","63","3050"
"2013","8710","Yorkshire and The Humber","Sheffield","A621","PU","432000","380860","Hillfoot Rd, Totley","B6068","2.24","127","57","10205","298","1208","94","27","45","5","17","26","214","11983"
"2013","8712","Yorkshire and The Humber","North East Lincolnshire","A180","PU","527500","410450","A180(T)","A1098/A46","2.17","67","198","18117","124","3170","341","85","22","9","76","126","660","22269"
"2013","8743","Yorkshire and The Humber","North Yorkshire","A661","PR","434880","453780","LA Boundary","A658","4.72","34","115","16393","195","2408","299","19","15","5","10","9","359","19470"
"2013","8744","Yorkshire and The Humber","Sheffield","A61","PU","435356","386400","A621","A61 Shoreham St","0.25","11","19","2617","52","290","79","3","4","0","1","5","94","3071"
"2013","8745","Yorkshire and The Humber","Barnsley","A635","PU","434724","406962","Church Lane","A61","0.43","2","20","2244","15","316","24","5","6","1","2","3","40","2635"
"2013","8758","Yorkshire and The Humber","Sheffield","A61","PU","435770","386680","Shoreham St","Fornham St","0.12","3","4","709","19","81","20","2","2","0","1","1","26","840"
"2013","16007","Yorkshire and The Humber","Sheffield","M1","TM","438000","393350","34","35","2.98","0","589","89088","388","18642","2933","877","468","363","1573","5167","11380","120088"
"2013","16008","Yorkshire and The Humber","Wakefield","M1","TM","430500","419000","39","40","2.61","0","344","69921","285","15314","2487","519","357","599","2650","2285","8896","94761"
"2013","16036","Yorkshire and The Humber","East Riding of Yorkshire","M18","TM","468480","420010","LA Boundary","M62 / M18","1.3","0","64","11971","42","2966","991","406","190","85","1373","2322","5365","20408"
"2013","16053","Yorkshire and The Humber","Kirklees","M62","TM","413400","420460","LA Boundary","LA Boundary","2.36","0","161","55934","295","12104","2850","509","284","869","4395","4398","13304","81798"
"2013","16054","Yorkshire and The Humber","Leeds","M62","TM","433800","425850","29","30","2.24","0","298","52119","232","10993","2584","519","396","671","4231","4181","12583","76224"
"2013","16055","Yorkshire and The Humber","East Riding of Yorkshire","M62","TM","465002","420804","LA Boundary","35","4.16","0","73","47391","170","11107","1890","776","551","308","1668","11772","16966","75707"
"2013","16058","Yorkshire and The Humber","North Lincolnshire","M180","TM","482000","407170","2","3","4.91","0","144","42470","99","11434","1647","792","306","239","1935","12419","17338","71485"
"2013","16063","Yorkshire and The Humber","Doncaster","A1","TM","460070","393500","LA Boundary","2","4.66","0","268","52512","88","10581","1863","751","398","343","1148","11923","16426","79875"
"2013","16081","Yorkshire and The Humber","North Yorkshire","A162","PR","448455","425000","LA Boundary","A1 spur Dish Hill Flyover","0.5","5","15","2047","14","381","43","7","1","0","5","6","64","2521"
"2013","16082","Yorkshire and The Humber","Leeds","A1","TR","441400","445000","A1 non-DBFO 150 m N of Spen Common Lane","A659","3.6","0","263","82730","326","14615","2995","562","434","496","1885","10361","16732","114667"
"2013","16084","Yorkshire and The Humber","North Yorkshire","A1","TR","421600","506000","Scotch Corner","A1M/B6275","1.43","0","107","18206","148","3346","873","135","158","199","1018","987","3369","25176"
"2013","16218","Yorkshire and The Humber","North Lincolnshire","A18","PU","488510","410000","Scotter Road roundabout","A159","1.62","61","128","7946","88","1174","88","27","12","6","42","59","235","9571"
"2013","16219","Yorkshire and The Humber","North Lincolnshire","A18","PR","498000","406950","B1207","B1206","1.62","6","54","5105","40","919","84","23","16","19","34","38","213","6331"
"2013","16220","Yorkshire and The Humber","North Lincolnshire","A18","PR","509652","411000","B1211","B1210","1.74","1","38","3877","50","948","138","27","16","8","51","50","290","5203"
"2013","16221","Yorkshire and The Humber","North Yorkshire","A19","PR","456000","422519","M62 Junction 34","A645","0.87","4","25","2803","12","593","120","18","84","51","182","219","673","4108"
"2013","16459","Yorkshire and The Humber","North East Lincolnshire","A46","PR","520000","405400","LA Boundary","A18","1.62","4","72","3266","19","622","64","10","4","6","17","22","124","4102"
"2013","16548","Yorkshire and The Humber","Rotherham","A57","PR","450000","384900","M1","Mill Lane, South Anston","2.61","6","78","14261","78","2681","418","96","62","93","403","298","1370","18469"
"2013","16560","Yorkshire and The Humber","Bradford","A58","PU","415000","426140","A641","LA Boundary","0.68","4","24","2855","35","712","100","29","12","5","37","31","215","3841"
"2013","16562","Yorkshire and The Humber","Leeds","A58","PR","439000","446050","A659","A659","0.43","6","20","2954","24","438","25","6","10","9","8","9","68","3505"
"2013","16563","Yorkshire and The Humber","North Yorkshire","A59","PU","436000","456750","A6055","Manse Lane","1.12","10","26","2836","59","518","79","9","3","4","7","9","112","3551"
"2013","16564","Yorkshire and The Humber","North Yorkshire","A59","PR","395000","451350","A56","A6069","2.17","33","22","10503","131","1412","327","50","44","50","115","122","708","12776"
"2013","16574","Yorkshire and The Humber","North Yorkshire","A61","PR","437430","480000","A1","A167","3.98","13","82","8904","81","2107","220","36","79","18","39","48","439","11613"
"2013","16575","Yorkshire and The Humber","North Yorkshire","A61","PU","430170","455000","A6040","A61 Kings Rd","0.56","8","18","2227","25","243","26","3","6","1","1","1","39","2553"
